# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:04:50.618794
# Scan File: high_res_cell
# Grid: 25x25 (625 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 10
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8,Endmember_9,Endmember_10
1.764970000000000027e+03,2.802403232899794774e-02,-4.112958699055979661e-04,-1.299714194276610155e-02,8.277257166155023438e-03,-2.004977851710641919e-03,-1.649816294816690721e-04,-8.879281290475755581e-03,-5.871769045144286520e-03,7.083527041387331982e-03,-3.541748996548747114e-03
1.767390000000000100e+03,2.813794758380978173e-02,-1.640428110833243823e-03,1.863258648497774159e-03,1.022303656284943331e-02,3.030445487480085912e-03,1.499373820778825573e-03,-5.866042748512869873e-03,-1.186374693218164317e-03,6.874842268806792729e-03,-2.594705420956763039e-03
1.769809999999999945e+03,2.757616320269323795e-02,-2.594236511492080226e-03,4.499999138736375005e-03,-3.596006796388313918e-04,4.293546587405696648e-03,-1.215812270811518969e-04,-1.727599411864753258e-03,2.455504045495982696e-03,4.735010727279874779e-03,-4.785579147580114670e-03
1.772220000000000027e+03,2.513939400450170003e-02,-2.811033457917357353e-04,-2.666314547650360314e-03,-9.486715409051542369e-03,8.023259207560837908e-03,8.773690560651371470e-04,-1.857060024043843960e-03,1.885716197387767978e-03,6.139210485337043104e-03,-6.638195297876846833e-03
1.774640000000000100e+03,1.767336202252079574e-02,6.473772814788900879e-04,-2.327971779704312086e-02,-1.184544897834597862e-02,3.797150077541371765e-03,-1.172656034648360572e-03,-6.655461345537407383e-03,-5.841565183571152155e-05,9.074738024036863374e-03,-7.876232658498166089e-03
1.777059999999999945e+03,1.026923135176997445e-02,1.104403768281682309e-03,-1.285859239273731171e-02,3.330184567553746977e-03,4.862701375281299615e-03,-1.343510559010849779e-03,-1.072526008472648312e-02,-2.388443251012097469e-03,1.462784290343701298e-02,-6.210083700781385101e-03
1.779470000000000027e+03,7.198381790174280398e-03,1.965035923891189206e-03,-1.005138612409479763e-02,8.950776796661074480e-03,8.484247169374166050e-03,-4.636942843805554743e-03,-1.011244953833674229e-02,-3.589551067244773838e-03,1.857895786586819670e-02,-5.442778637435512906e-03
1.781880000000000109e+03,1.672522949081027901e-02,-8.198768829897895571e-05,-2.008187814200528432e-03,8.280281162357117780e-03,5.928629342662379738e-03,-1.679670512232348629e-03,-8.665311947983646637e-03,-3.792829569713180443e-03,7.261899592673785528e-03,-4.072290017730145588e-03
1.784299999999999955e+03,2.383589660991721967e-02,-4.797873909590386760e-03,-4.346513118111249713e-03,4.265689567263255058e-03,-1.421763151003920238e-03,3.298930953313905946e-03,-5.479876598899251217e-03,-1.989970479616310836e-03,-4.956136672124101909e-03,-6.075700621148231659e-03
1.786710000000000036e+03,2.413608337325825332e-02,-7.033767257001529230e-03,5.496652000180611911e-03,3.329204979214026808e-03,1.118683023990961652e-03,4.610896181587767137e-03,-5.483514825178094354e-03,9.998454558103630520e-05,-6.611470025243445722e-03,-6.857080893220889387e-03
1.789119999999999891e+03,1.941356137000702434e-02,-4.162765593605864678e-03,1.640850267170058593e-02,1.524898246238840091e-03,7.729419834026995430e-03,1.549323413524269317e-03,-3.928908193323622788e-03,-1.665759580239938725e-03,7.295707330334474418e-03,-6.414568417926183944e-03
1.791529999999999973e+03,1.862547542088224123e-02,-1.994672734442375257e-03,2.124569492954617861e-02,-5.758027118211711884e-03,8.023361543901898901e-03,1.370996165712761632e-03,-4.518920497988754455e-03,-4.047347418085480916e-03,9.836806378160522016e-03,-5.562519021243511434e-03
1.793940000000000055e+03,2.029351580941616065e-02,-1.520505195365225637e-03,1.797767114712471234e-02,-5.239714463775522676e-03,6.686750283413736909e-03,6.532964339100090934e-04,-1.301872747553554574e-03,-2.652281503780370107e-03,1.328015459909153914e-02,-7.076583063340404108e-03
1.796349999999999909e+03,2.078386261608532876e-02,-1.682787362364010584e-04,1.644659005116612567e-03,-4.503300310690187130e-03,9.513166797338179839e-03,-6.012325217198589847e-04,-1.093872162501373108e-03,2.755814904218170484e-03,1.384611152141068495e-02,-6.491911237432841132e-03
1.798759999999999991e+03,2.110691577068904770e-02,1.890063634348542864e-03,-1.157227650297412529e-02,5.745084419021010726e-03,1.084991937852673727e-02,-3.875666887568479484e-03,-1.703549279243593258e-03,4.802807367654943899e-03,1.825452367471126769e-02,-6.465656581278413605e-03
1.801160000000000082e+03,2.453644604713199617e-02,1.376533003734618180e-03,-1.047849100070856465e-02,5.957475486638617694e-03,7.374733964977171589e-03,-8.411000771479358335e-04,-4.195765572725517790e-03,1.940864259911420555e-03,1.216896847808690216e-02,-5.531820770649546574e-03
1.803569999999999936e+03,2.097590822802320593e-02,3.864803244397000022e-03,-5.076029708257845732e-03,-5.748723620410134579e-03,7.754306889703337785e-03,1.226244895645985577e-03,-4.630700273170171126e-03,-4.240043307262208929e-05,1.784765730814381196e-02,-6.396751257740005553e-03
1.805980000000000018e+03,2.037574682248309565e-02,7.704704580178012990e-03,-9.507337603259308212e-03,-2.199055348760138237e-02,1.288088084033433417e-02,5.208937908543999004e-03,-4.390856852015549532e-03,2.136227894730586586e-04,2.174617378451063759e-02,-4.411191699582616733e-03
1.808380000000000109e+03,2.238717515840926708e-02,6.631762332393564309e-03,-1.223707504488622325e-02,-2.021816261927922645e-02,1.587856665955478253e-02,4.153894990380188439e-03,-1.816710058703904611e-03,7.499582471930917385e-04,1.869778276970472664e-02,-2.131507986710131503e-03
1.810789999999999964e+03,2.703154969004201158e-02,-4.582187026532067060e-05,-5.449687103240042317e-03,4.214618899014811217e-03,7.350283724978206798e-03,4.547774440680901580e-03,-4.984405713371572230e-04,-1.767941284124595466e-03,4.542553774579847700e-03,-1.478787731862555221e-03
1.813190000000000055e+03,2.624193948392102710e-02,-9.988067986263775722e-04,3.346656944162828152e-03,1.948206346475790315e-02,4.759940860148188617e-03,1.395993620811977233e-03,-2.612008871143674422e-03,-2.707838240346384026e-03,6.201271602879358802e-03,-3.244731049073474281e-03
1.815589999999999918e+03,2.292528804920138802e-02,4.823352447071544650e-04,2.527439568913124324e-03,1.656031363940265941e-02,2.406141805778219851e-03,2.030903121335744105e-03,-4.239574798227732470e-03,-8.508641177154412398e-04,9.635808447279245806e-03,-7.343392234086298757e-03
1.818000000000000000e+03,2.043741985460927058e-02,4.193228546891813752e-04,9.563028742643885083e-03,2.624744348327243820e-03,5.469386818965613767e-03,1.399303284028912764e-04,-5.444472434036067184e-03,-2.604430642466398684e-04,9.171574899604751849e-03,-7.700157069792231898e-03
1.820400000000000091e+03,2.102100076857377903e-02,-2.895173845651096041e-03,7.007905573943625302e-03,5.681740454522839733e-03,5.609451724152809439e-03,3.189561750513113074e-03,-5.714796980070408795e-03,-1.981524817830283228e-03,-2.913488050444691495e-03,-6.395403156270491364e-03
1.822799999999999955e+03,2.261208421634260113e-02,-3.647022583184306600e-03,-2.627081800983316860e-03,1.187176864468928762e-02,5.953665643466214685e-03,2.428566379171362768e-03,-4.166355982254081082e-03,-3.284987512216879652e-03,-6.601037604206652296e-03,-4.295837824255237247e-03
1.825200000000000045e+03,2.298109407169399848e-02,-4.516976764345604842e-03,-1.184759751643856603e-03,1.159169876788350255e-02,3.656282197389460094e-04,4.573696547559948263e-03,-4.218390075520682403e-03,-3.741718916853575914e-03,-4.471071330247975741e-03,-5.103792166947151640e-03
1.827599999999999909e+03,1.783362573199414464e-02,5.239059267505403149e-05,3.205225842033539597e-03,7.299463213403889136e-03,7.748322164728534828e-03,9.841663893109613669e-04,-4.350641443320972523e-03,-3.958427796864662403e-03,1.150964112497808618e-02,-5.224898138160783551e-03
1.830000000000000000e+03,1.720755972497075084e-02,3.649851578513124521e-03,8.813194554999251307e-03,6.591806373740084421e-03,1.362057581350164734e-02,1.733499165227966833e-03,-3.122237652283765992e-03,-1.025723017263502346e-03,2.084721784900902750e-02,-3.903278599705305857e-03
1.832400000000000091e+03,1.873288199645295124e-02,2.601492053715375417e-03,-7.928495237461883303e-05,-3.930137441701442996e-03,1.452570236356533553e-02,2.011741517153602110e-03,1.265325894880559715e-04,-2.326143649026568734e-03,1.762069897047922537e-02,-3.584608627180855839e-03
1.834789999999999964e+03,1.599490513230426500e-02,-4.646424858928026487e-03,1.335117485524390038e-03,-6.068687081815777803e-03,3.200974878080188515e-03,2.848405159356910514e-04,-5.790788120760509937e-03,-4.297725061198312546e-03,7.412977874593827329e-03,-4.852247307834574308e-03
1.837190000000000055e+03,7.556501316962258713e-03,-5.793154100398491615e-03,4.053424885121476029e-03,-1.040634310797988044e-02,-7.862587551805333072e-04,-2.085840703579358666e-03,-1.009798518511718229e-02,-4.945366817024488514e-03,7.009634326951659153e-03,-7.570185690479443695e-03
1.839589999999999918e+03,1.547281641782071067e-02,-5.408946041270504572e-04,5.098560368378665490e-03,-2.293659833926947004e-03,4.976537597563649232e-03,-1.282233460515816914e-03,-6.551046742655224249e-03,-5.454979319747540285e-04,1.659444025565629324e-02,-6.533420097561942752e-03
1.841980000000000018e+03,2.745019441388845891e-02,3.117592890497935566e-03,-4.308371670799969466e-03,-4.633738804149521370e-03,9.135424264623015836e-03,6.252582893152111750e-04,-2.406792362647507556e-03,-2.901293071180788361e-03,1.840884910127457696e-02,-3.701343720302638883e-03
1.844380000000000109e+03,2.893648047523624672e-02,4.102686259905887747e-04,-1.774096995060192583e-02,3.959210444556026005e-03,7.510366178948738730e-03,7.855113390508457975e-04,-1.252024864519061826e-03,-2.939901056123454814e-03,1.165205575777295173e-02,-3.709684956716147695e-03
1.846769999999999982e+03,1.951174376525498938e-02,-4.447100165354692450e-03,-8.949483428100268173e-03,2.786330497019445188e-03,-2.290081108247955972e-03,4.423232671946952105e-03,-4.117499118944875809e-03,-2.187973644118948457e-03,2.373533549844421883e-03,-6.369209917887851471e-03
1.849160000000000082e+03,1.867189480763604623e-02,-4.139385160174482818e-03,-6.556300390661139871e-03,7.713025126927017597e-03,4.341137369569317544e-04,5.685494518430629293e-03,-6.721507161053689311e-03,3.430139219198313598e-04,3.702733864997009069e-03,-7.211444780803766275e-03
1.851549999999999955e+03,1.015119231178354502e-02,-7.548280517428187196e-04,3.810668594804412015e-03,4.717228254096612200e-03,1.328123699188859218e-03,1.296022637381063700e-04,-1.071573606395081514e-02,-3.808958766430296274e-03,1.265689079978487598e-02,-6.246156841302530349e-03
1.853950000000000045e+03,8.170362296884486203e-03,-2.373751619359029674e-03,-4.076800784304832233e-03,7.870397034852464127e-03,4.513896012233845761e-03,-4.416557766849789173e-03,-8.680994483918045429e-03,-5.409589771616874800e-03,7.775398056680040207e-03,-7.101964715575001703e-03
1.856339999999999918e+03,9.858437985389881947e-03,-7.708103829393635371e-03,1.004429057180971502e-02,1.868345575881056805e-03,2.721085842815247104e-03,-8.737246354066346282e-04,-6.450706123880723883e-03,-4.785589986601950993e-03,6.530453507806862831e-04,-6.901541842561205453e-03
1.858730000000000018e+03,1.727838864688918327e-02,-9.595381590059457941e-03,-1.156170114915405518e-03,-2.555604589199092242e-03,1.659261750913914365e-03,4.822404581196147386e-03,-4.758689822776429428e-03,-4.063874209363784427e-03,-6.603653331538183319e-03,-8.920044533850443255e-03
1.861119999999999891e+03,1.575840166212972432e-02,-5.938351841196490635e-03,5.356708075651777333e-03,-3.803280077832066342e-03,-1.462099840822373873e-03,5.977869119082361397e-03,-5.199696211496845390e-03,-4.078999143313555287e-03,-2.852862886383743159e-03,-8.697310026538519409e-03
1.863500000000000000e+03,1.566788490437081433e-02,-5.769561458157713464e-04,1.579513382944184446e-03,5.103115362581724275e-03,-3.609608732436529223e-03,2.158011599071037179e-03,-7.560907099141390801e-03,-2.318713606610504473e-03,5.657800367376908564e-03,-9.009022281104200891e-03
1.865890000000000100e+03,1.124759537812427407e-02,3.427870843339042226e-04,-4.055448298103512920e-03,5.690865671348521726e-03,-2.063507137523850395e-03,2.273313133314071484e-04,-8.897369238941917058e-03,-1.591330703269622617e-03,1.597662480683636685e-02,-7.423620228492987250e-03
1.868279999999999973e+03,1.734002930908526072e-02,-3.098623856957262099e-03,-1.129610250440852941e-02,1.003865383885956669e-02,2.168009219766062808e-03,5.405667436759796149e-03,-3.021411485070782041e-03,-2.475974535319461645e-03,8.542348244494585990e-03,-9.513653788903767353e-03
1.870670000000000073e+03,1.834647682449368905e-02,-4.501447951819284414e-03,-9.057312824213726438e-03,1.414408859200846566e-02,1.554027418936952329e-03,1.166761341850988329e-02,-2.055612298149981330e-04,-5.010138448242848139e-03,-1.594505536147983616e-03,-9.438446723631508523e-03
1.873049999999999955e+03,1.705370189522312230e-02,-1.312949592912891197e-03,-2.630810256496795077e-03,8.376701964875030854e-03,1.614121452908938046e-03,1.251021883660189023e-02,-2.675540237126848228e-03,-3.681292319193962131e-03,5.193938417629535495e-04,-8.548259016766604490e-03
1.875440000000000055e+03,1.027762921149640366e-02,2.704610837851656631e-03,3.136449045343888721e-03,-2.813403439308470588e-03,3.627572408594274649e-03,6.594549134132384784e-03,-7.138793929582373798e-03,-3.884067852025928705e-03,1.409420882637659952e-02,-8.467802093257870144e-03
1.877819999999999936e+03,1.723586296002023108e-02,1.830171987881058001e-03,-6.450305264660122738e-04,-7.387273666944561834e-03,3.043981530086282885e-03,4.094431933022500344e-03,-8.374239972953098632e-03,-4.974656292680250738e-03,1.602059920396014386e-02,-8.527220476424221540e-03
1.880200000000000045e+03,1.808250992159372850e-02,-3.084672254541270548e-03,-4.594751013479691538e-03,-3.151933614452561306e-03,-6.044809788174791004e-03,4.122841622358879195e-03,-1.134554356484857897e-02,-8.600501550500039630e-03,1.146113240807978065e-02,-9.062924015006150816e-03
1.882589999999999918e+03,1.682895527761552740e-02,-7.125296632181609725e-03,-1.663555236123473099e-02,-6.871809655292887217e-03,-1.069283847645976365e-02,2.158844416647961832e-03,-1.110400946379878385e-02,-8.358465623543510914e-03,-5.430674711389910439e-04,-9.722732691838417707e-03
1.884970000000000027e+03,9.472623226535890201e-03,-7.996335261072507611e-03,-6.202062038094743879e-05,-8.045848652162380932e-03,-5.493599334101878159e-03,5.731338477513265792e-04,-1.007617018142552279e-02,-7.101115249248498434e-03,-8.217395777036649168e-03,-1.215317258473967710e-02
1.887349999999999909e+03,6.973352394938327203e-03,-4.452028499690580815e-03,5.729252304744967758e-03,-9.597390819634583209e-03,-2.677979594638085336e-03,2.673367883624629474e-04,-1.045660147372289017e-02,-5.223079270740724374e-03,-8.975926871294696505e-03,-1.111799415596242957e-02
1.889730000000000018e+03,1.196808419360823397e-02,-3.625410982040706918e-03,9.049399124634597419e-03,-1.759170307756952089e-03,-1.041744640945084597e-03,3.624173871463884193e-03,-1.036515333414959189e-02,-2.386138763223501214e-03,2.063675466961423580e-03,-9.116126371491790892e-03
1.892109999999999900e+03,2.763452266101278781e-02,-2.116627716151004215e-03,-5.700452364076069589e-03,5.210749556144068928e-03,2.211597548569564382e-03,3.366756430638105733e-03,-7.690533855769827662e-03,-1.056129839275005231e-03,9.160017991403148277e-03,-6.925899602065781896e-03
1.894490000000000009e+03,3.409493640051759755e-02,-3.612282593504808747e-03,-1.664552043569212519e-02,7.343349425374942618e-03,4.506475337772155969e-03,6.250109554921412860e-03,-5.673638223428783232e-03,-1.448001092817481758e-03,8.198464201816579866e-03,-5.693702112594590040e-03
1.896869999999999891e+03,3.725784576190664665e-02,-2.464645378440685590e-03,-2.033812750951360937e-02,9.618243157248490549e-03,4.533573658014716443e-03,9.441606294947496938e-03,-5.429696558789538427e-03,-2.472181863756807343e-03,3.543842240854994542e-03,-7.123796160031211321e-03
1.899250000000000000e+03,2.689042508038853169e-02,-3.800578277033104559e-04,-1.322910594413994993e-02,1.310124309484610519e-02,5.098599912706217561e-03,9.945301588427622741e-03,-6.567730583514592470e-03,-3.069679269514181876e-03,1.631672947625279705e-03,-9.314381554297456942e-03
2.600699999999999818e+03,7.833901160411815660e-04,7.086827004817568623e-03,-1.017210103140423448e-03,7.831979636922000582e-04,7.040175986833155201e-03,4.974785208974112985e-03,1.469496186362871789e-03,2.838761961191026487e-03,8.766594862191768450e-03,-6.520714083733734727e-04
2.602869999999999891e+03,-9.593023567047416836e-05,6.865478390599123737e-03,-4.353189003521423101e-05,-1.440719361915279023e-04,6.320667583699826619e-03,4.335301483731613531e-03,6.422177662752828579e-04,2.146113910676756067e-03,1.025919723980157905e-02,-4.171392412385074334e-04
2.605039999999999964e+03,1.734964291784814490e-03,6.376539044491739798e-03,5.082583545835323881e-04,2.446228822169461796e-03,6.336004153030870209e-03,4.101190489843593856e-03,8.647898613197389783e-07,1.595556399698415785e-03,9.177866106641209554e-03,-3.500512683553497553e-05
