# SpectraMap / WITec Raman Pipeline Export
# Timestamp: 2026-07-22T13:23:16.819078
# Scan File: sec_ext_res_cell
# Grid: 40x40 (1600 pixels)
# Processing Parameters:
#   crop_low: 400.0
#   crop_high: 3300.0
#   skip_silent: True
#   glass_method: None
#   cosmic_ray_threshold: 4.5
#   airpls_strength: 1000.0
#   airpls_itermax: 50
#   norm_mode: dual
#   n_endmembers: 8
#   map_interpolation: none
Wavenumber,Endmember_1,Endmember_2,Endmember_3,Endmember_4,Endmember_5,Endmember_6,Endmember_7,Endmember_8
1.317329999999999927e+03,1.768879043102684206e-02,7.478786182122287851e-02,7.339451568528064518e-02,2.586063862931034518e-02,4.151122312061106268e-02,8.265798753338103599e-02,5.590828544107095260e-02,6.560776346498374545e-02
1.319890000000000100e+03,1.724923252327608542e-02,7.708190554104119019e-02,7.121387041209417679e-02,3.927382667527977433e-02,6.065765358826678139e-02,8.458495237204469164e-02,6.260809765090970258e-02,6.707669407392587158e-02
1.322450000000000045e+03,1.392560407750977752e-02,7.242387403019617809e-02,6.654840647796601838e-02,3.816605583405743851e-02,5.264916548764095316e-02,8.293518983296251090e-02,5.973947230095016936e-02,6.013884478117533655e-02
1.325000000000000000e+03,1.558555221601945484e-02,7.004612483194798400e-02,6.280621596721841504e-02,2.884698734704919248e-02,3.812934790613534131e-02,8.236746549624678060e-02,5.752401760358174382e-02,6.028868043706188395e-02
1.327559999999999945e+03,2.085417741019775228e-02,7.028311188150143662e-02,6.400583550416658052e-02,2.883119779074039268e-02,4.358064606270949104e-02,8.335899664492979477e-02,6.735023443288180867e-02,6.714100006455463177e-02
1.330109999999999900e+03,2.614602959642121222e-02,7.222049005634227636e-02,6.425691739077721287e-02,4.001202320839723076e-02,5.782130441777243168e-02,8.435679224215045235e-02,8.113551372174426790e-02,7.176743431195949097e-02
1.332660000000000082e+03,2.284647888444904518e-02,6.972397036784946933e-02,6.097755163456109601e-02,4.141576805458772881e-02,5.991623323434493859e-02,8.365131597484251613e-02,8.036838000741843013e-02,6.590549462963495031e-02
1.335220000000000027e+03,2.021544337278732839e-02,6.843737516775895424e-02,5.556711598684530018e-02,2.844084421726923717e-02,4.484855921040528659e-02,8.269172940994234944e-02,7.242123201724977311e-02,6.332066288659571329e-02
1.337769999999999982e+03,1.739508053394745596e-02,6.639156600458308299e-02,5.184231608248948686e-02,1.993521551449119189e-02,3.364865926138466135e-02,8.192678654324792031e-02,7.279310889896190018e-02,6.842452575445637231e-02
1.340319999999999936e+03,2.102469714416778379e-02,6.635028720042673855e-02,4.998034912480128766e-02,1.884895600674695026e-02,2.784613106032070989e-02,8.347199416365831681e-02,7.448715248887971541e-02,6.823572686762031936e-02
1.342869999999999891e+03,2.312236470667102667e-02,6.569528912474023596e-02,4.846820964260779158e-02,2.647605387984706266e-02,3.276551233463998597e-02,8.526239686979476817e-02,7.652835534012340790e-02,6.636981673913584789e-02
1.345420000000000073e+03,2.340041525328476202e-02,6.509759593469374717e-02,4.478435634359484441e-02,3.780283245083865262e-02,4.208637238575704820e-02,8.090814122773189176e-02,7.949375270531161553e-02,6.572979333964988624e-02
1.347960000000000036e+03,2.044487782638984563e-02,6.299994708905244656e-02,4.071263492524578032e-02,4.031370456058580576e-02,4.304732893995917575e-02,7.445718571423806664e-02,8.069571019896867869e-02,6.823207210147866353e-02
1.350509999999999991e+03,2.049804651582609605e-02,6.185429012577077501e-02,4.098521813935986080e-02,3.006640266213431167e-02,4.628232567051913937e-02,6.792905166567324293e-02,7.497371993806425938e-02,6.423086657394684595e-02
1.353059999999999945e+03,2.669406733741747778e-02,6.177185227020521446e-02,4.292734833199609440e-02,2.999677667824427602e-02,5.459207068719346828e-02,6.529565582016076675e-02,7.551025666118814372e-02,6.153102741736238279e-02
1.355599999999999909e+03,2.894887064635491558e-02,5.874369769884401488e-02,4.115299053606043256e-02,3.597271112433141071e-02,5.931894490512167745e-02,5.961911100959083054e-02,7.539589518030681559e-02,5.888932226774943463e-02
1.358150000000000091e+03,2.789047401271693705e-02,5.160192303752741266e-02,3.734517696323610969e-02,2.710632854176784484e-02,4.288988279221853800e-02,5.566356655044932267e-02,6.803314428390176694e-02,5.896553838094875655e-02
1.360690000000000055e+03,2.297411309965494489e-02,4.625975762447293721e-02,3.629888006917260379e-02,1.070619990854201203e-02,3.011988166105934034e-02,5.196214545593966228e-02,6.479426940141380653e-02,5.836183114089647794e-02
1.363230000000000018e+03,2.402951426645409325e-02,4.737187189391023345e-02,3.749546505384007689e-02,1.412924150684204821e-02,3.902347621066526440e-02,5.089716085903438214e-02,7.556203823237077344e-02,6.539837355234928706e-02
1.365779999999999973e+03,2.446364552299294670e-02,5.017396956882819170e-02,3.729553660782591873e-02,2.519447265105019887e-02,5.388194995854646285e-02,4.970989754862017995e-02,8.829178452309563441e-02,6.820061630618329263e-02
1.368319999999999936e+03,2.787800822575631568e-02,5.084742407851868679e-02,3.754497046011340267e-02,2.862274302696748637e-02,5.897649839875618305e-02,4.972762111398730533e-02,9.254838726491079748e-02,6.943868803492420083e-02
1.370859999999999900e+03,2.668819773545949917e-02,4.808155691268472393e-02,3.747657312470869390e-02,1.855974136038019556e-02,4.941537399252603907e-02,4.785021709895872360e-02,9.186398273112952872e-02,6.659350021794069319e-02
1.373400000000000091e+03,2.723274807727689428e-02,4.568365119726281592e-02,3.770989782438613491e-02,9.502418694524616960e-03,4.350374708306337102e-02,4.644034786466020442e-02,8.935485128023509804e-02,6.257828658184154402e-02
1.375940000000000055e+03,2.634130463597072688e-02,4.206950724446453793e-02,3.618673697396904143e-02,4.055438013185301560e-03,3.618144028766566433e-02,4.511635277158022178e-02,8.318357271895907012e-02,5.991072537959195310e-02
1.378480000000000018e+03,2.515771886491501019e-02,3.907659053467982951e-02,3.602660680890051870e-02,2.008110557960192388e-03,3.688836181813584525e-02,4.251273830251101060e-02,7.731706000834406844e-02,5.634970303458402413e-02
1.381019999999999982e+03,2.445277821670324009e-02,3.742567770269240868e-02,3.524731693674316990e-02,5.017265050104885438e-03,3.935937307772389288e-02,4.086107569705072634e-02,7.707675227206421675e-02,5.828326007480599813e-02
1.383549999999999955e+03,2.450897281032320130e-02,3.920848088755211902e-02,3.420362441891035971e-02,8.938016431828121888e-03,4.630557773410355626e-02,4.151472001504948744e-02,7.633945706784192597e-02,5.673697602459271128e-02
1.386089999999999918e+03,2.345772012589670760e-02,3.899220374612882151e-02,3.201667709580036797e-02,6.112958970426171645e-03,4.133952706474217781e-02,4.145048758060077693e-02,6.759624405891800913e-02,5.716395256115925499e-02
1.388619999999999891e+03,1.834284463509806146e-02,3.609286688330113485e-02,2.835330233091037933e-02,-1.796398586272229814e-03,2.413821917876190701e-02,3.893588426563244359e-02,5.296655489120748184e-02,5.611056038236762744e-02
1.391160000000000082e+03,1.986729284883612806e-02,3.645226372916068880e-02,2.507796581181868240e-02,3.573903724529869930e-03,2.210261298168042857e-02,4.201862858279026280e-02,4.889430867328600078e-02,5.735399197849230801e-02
1.393690000000000055e+03,1.954068397298350246e-02,3.904362288526994074e-02,2.243996459197557247e-02,1.923528816326617458e-02,3.241042721624778217e-02,4.422657700124361935e-02,5.370535431242921820e-02,5.783050351588635285e-02
1.396220000000000027e+03,2.119246929796283693e-02,4.138118662843329881e-02,2.345726461825986542e-02,2.888673829256242775e-02,4.755288306080798083e-02,4.328016749544204289e-02,6.065360542526832682e-02,5.983128437755284856e-02
1.398759999999999991e+03,2.140757330208805168e-02,4.292024328579375353e-02,2.425329086726452088e-02,2.781528011599179728e-02,4.444071517464333321e-02,4.171705778503739803e-02,5.936179405741801030e-02,6.066223647172955258e-02
1.401289999999999964e+03,2.403337126657328210e-02,4.388504810175240106e-02,2.458648282061678264e-02,2.237596012909263271e-02,3.521566403370636478e-02,4.487957553246461895e-02,5.366451501166706606e-02,5.443100578599303907e-02
1.403819999999999936e+03,1.981119870880482248e-02,4.199804847561732640e-02,2.424984745987561474e-02,1.996633937752899726e-02,2.655199381835705516e-02,4.334929127945399974e-02,4.389215803994941933e-02,4.502760767197937219e-02
1.406349999999999909e+03,1.757177436154564940e-02,4.057176673060361449e-02,2.607666612172222093e-02,1.739577212771506454e-02,2.955646562947832415e-02,4.003536310322212965e-02,3.769759981762559747e-02,4.233880330353449045e-02
1.408880000000000109e+03,1.752250183084945456e-02,4.284393299565842500e-02,2.802759311504133752e-02,2.135797946018601345e-02,3.792951624223978024e-02,3.854467411600088350e-02,3.568646041448979289e-02,4.477919736620242924e-02
1.411410000000000082e+03,1.935301063689157802e-02,4.635715461796110354e-02,3.050909055534210476e-02,2.659494391263944602e-02,4.293935354809295946e-02,4.139651113115401515e-02,3.933451390900676026e-02,4.487584447572379176e-02
1.413930000000000064e+03,2.336071616885079805e-02,4.884583871364941293e-02,3.379387204148958518e-02,2.834953668038475011e-02,3.918079459722002833e-02,4.492890650592278046e-02,4.085349084384354290e-02,4.575437306388688979e-02
1.416460000000000036e+03,2.642937094948295124e-02,5.220144600854048633e-02,3.729851927225850267e-02,3.239607395277013802e-02,4.489883044549749375e-02,4.737072245931281400e-02,4.089106614501553105e-02,4.587626187092647134e-02
1.418990000000000009e+03,2.668219984726105665e-02,5.478682593124489797e-02,3.873893194426501069e-02,3.101878675718616404e-02,4.626069117986991719e-02,4.666155094417204219e-02,4.040163740423986793e-02,4.485931325942563164e-02
1.421509999999999991e+03,2.371396249506919907e-02,5.443648454460059405e-02,4.176160033069934580e-02,2.542324788219441078e-02,4.513396151464895562e-02,4.334736162371952140e-02,3.695800427505803454e-02,4.424071804432377214e-02
1.424029999999999973e+03,2.436964019537463458e-02,5.463022428646492623e-02,4.911763935337869202e-02,1.454570800778386824e-02,3.768653438362734587e-02,4.374371051872411043e-02,3.494128640200635377e-02,4.181769607557925955e-02
1.426559999999999945e+03,2.538451841253453953e-02,6.136063610296017823e-02,6.192986523771567414e-02,1.987204297871906361e-02,4.505346786667894371e-02,4.892920238100834096e-02,3.698950335668096945e-02,4.607956571968659792e-02
1.429079999999999927e+03,2.479742626433761171e-02,7.319692005057713835e-02,7.948617230892263130e-02,3.226236817307542165e-02,5.977611936537467058e-02,5.642433390172342522e-02,4.293728867269004656e-02,5.044940985270480321e-02
1.431599999999999909e+03,2.052782351139203348e-02,8.650368364602731286e-02,1.013964534130099154e-01,4.157095597793353942e-02,6.762130382239690818e-02,6.261020523067907517e-02,4.081305304711962262e-02,5.686095823065566435e-02
1.434119999999999891e+03,1.742456897788920156e-02,1.012304771930006841e-01,1.235037432893155429e-01,5.057833025529653859e-02,7.248076281743336124e-02,6.917580038602916259e-02,4.301157303393716991e-02,6.258467821145657917e-02
1.436640000000000100e+03,1.729820241274444836e-02,1.143474291740901316e-01,1.392256532830643823e-01,5.543394296232054264e-02,6.876501400659648655e-02,7.793029385060021297e-02,4.150749341529162695e-02,7.046365647331931381e-02
1.439160000000000082e+03,1.568294933145904235e-02,1.203350887271777830e-01,1.465134940036189881e-01,5.490929589438671432e-02,6.629223316905522023e-02,8.509408113441063737e-02,3.722581123577506368e-02,6.741689938306555385e-02
1.441680000000000064e+03,1.255241433741180468e-02,1.182518218970683155e-01,1.481185792258186140e-01,4.115655322102084596e-02,5.246379299528584894e-02,8.935446909269426086e-02,2.474806796099020267e-02,5.849513227522810249e-02
1.444200000000000045e+03,1.500871865274756856e-02,1.227105055495556207e-01,1.513137772557428262e-01,4.098309143654703390e-02,5.493356139029127033e-02,9.554633185285600627e-02,2.688915376048277295e-02,5.817207683222073988e-02
1.446720000000000027e+03,2.497522664491537425e-02,1.320990532358777281e-01,1.550335310533278166e-01,5.481615402481889582e-02,6.696019064991458325e-02,1.050551739243596461e-01,4.051492983683711857e-02,6.850229678540481482e-02
1.449230000000000018e+03,3.095311026395476672e-02,1.361983343175898198e-01,1.537957571153582836e-01,6.614163617036848686e-02,7.926643080488415816e-02,1.112760833401266608e-01,5.566314127988927773e-02,7.649574591538213508e-02
1.451750000000000000e+03,3.329129917851274267e-02,1.285409839297226853e-01,1.459666613406033486e-01,5.863103589839759044e-02,6.915756009187037923e-02,1.104153845795802502e-01,5.909800586383299331e-02,7.965663538676147348e-02
1.454259999999999991e+03,3.275653588998139742e-02,1.238136689234711763e-01,1.394972283129400359e-01,4.572803080982833224e-02,6.284568655398542480e-02,1.071371364669052029e-01,5.780814113528973813e-02,7.399700037430502475e-02
1.456779999999999973e+03,3.547230012691932055e-02,1.226304299214154570e-01,1.342833000111723074e-01,5.613468674195710995e-02,7.514773526646328916e-02,1.043348803484517445e-01,6.722182155305136964e-02,7.343849246154897370e-02
1.459289999999999964e+03,3.673716501355266117e-02,1.202531762521616143e-01,1.262301825131303956e-01,7.058658457714389600e-02,8.893237454321763213e-02,1.024804989810971789e-01,7.769347554399735900e-02,7.178767829236784581e-02
1.461799999999999955e+03,3.540590435792048685e-02,1.093085846159536495e-01,1.117475194304716896e-01,6.834434002612013725e-02,7.676704285252329563e-02,9.630756195461061264e-02,7.668664046171588811e-02,6.750789570411992735e-02
1.464319999999999936e+03,3.567569909767125125e-02,9.809550390808016718e-02,1.011670599592934261e-01,5.016348540348786883e-02,6.126425905068327155e-02,8.695535889674896324e-02,6.649703786229943514e-02,6.395921180886583735e-02
1.466829999999999927e+03,3.569867467858327953e-02,8.990198904964794013e-02,9.379069038225101851e-02,5.371757251734343014e-02,6.864640413683473219e-02,7.805968781591002270e-02,6.588299784276246962e-02,7.018311553879238995e-02
1.469339999999999918e+03,3.231693137639308350e-02,8.315964169904260794e-02,8.365865362526342386e-02,6.277649560891328251e-02,8.052470129677437305e-02,7.260057552921923840e-02,6.407931128087483719e-02,6.754637510299073277e-02
1.471849999999999909e+03,2.507989998418992672e-02,7.193310510116066037e-02,6.947152762157306205e-02,6.066827615680273067e-02,7.481946719278496916e-02,6.675883019935711926e-02,5.631726113005237899e-02,5.868992637954898589e-02
1.474349999999999909e+03,2.243426692896670349e-02,6.114468189899084638e-02,5.843390066102660541e-02,4.215580438429688409e-02,5.833313631184360026e-02,6.007482666741266464e-02,4.327363538435571172e-02,4.898843083271590959e-02
1.476859999999999900e+03,2.447269984090520017e-02,5.627403663848207227e-02,5.126321741238729079e-02,3.995667660411217348e-02,5.479148428115939579e-02,5.444385577690349920e-02,3.965037654955567287e-02,5.079747903725518460e-02
1.479369999999999891e+03,2.394326573320561952e-02,5.150866912660981983e-02,4.130999692817705765e-02,5.568103415450489230e-02,6.375627333953676201e-02,4.968291122515396119e-02,3.356385551853115212e-02,4.490883140168681203e-02
1.481880000000000109e+03,2.390794460300080249e-02,4.412857017598487835e-02,3.202584424940346786e-02,6.498238855053189988e-02,6.353168695258684662e-02,4.757517910964085411e-02,2.613082590583615250e-02,3.951692176872372703e-02
1.484380000000000109e+03,2.138975038526822955e-02,3.511820316580720885e-02,2.571722703639185009e-02,5.369821177335540319e-02,4.854511931423902138e-02,4.425807766137886817e-02,1.767352239273123349e-02,3.215025913291755244e-02
1.486890000000000100e+03,2.230952148436911309e-02,3.106651136982555711e-02,2.252968464161150472e-02,4.124437547339071530e-02,3.586632319722311835e-02,3.987806979118888040e-02,1.577445992451607937e-02,3.333305297162465763e-02
1.489390000000000100e+03,2.371242395669700964e-02,2.846284925356091719e-02,1.887479492109780943e-02,4.165562875992988995e-02,3.677275348015968115e-02,3.398543406433696124e-02,1.404865582680616190e-02,3.035061743610145690e-02
1.491890000000000100e+03,2.156498745051558738e-02,2.585128624105008377e-02,1.455099332349005237e-02,4.381480499086347347e-02,4.082254936050919158e-02,2.923658281255391012e-02,1.019322483442326385e-02,2.937385549236406351e-02
1.494390000000000100e+03,1.571242410159453401e-02,2.035141048426716143e-02,1.178529941287923682e-02,3.824065426940598256e-02,4.186156094447090331e-02,2.342726367098021956e-02,6.369301826228723415e-03,2.835271959940563469e-02
1.496900000000000091e+03,1.402777829102785923e-02,1.690430386543870234e-02,1.047347966652508594e-02,2.815679311421620534e-02,3.508950893077039668e-02,1.885746927771053683e-02,5.412952556871089560e-03,2.904703367324867197e-02
1.499400000000000091e+03,2.033637252646192106e-02,1.642017325975859282e-02,1.141695907444775435e-02,2.705450813781954539e-02,3.787982958989894594e-02,1.690778160516246895e-02,8.093174995995152526e-03,2.972942961599196396e-02
1.501900000000000091e+03,2.612592129873533148e-02,1.780760680357539039e-02,1.157076749209480157e-02,3.339100192313955440e-02,4.337194087907231266e-02,1.747043266955348312e-02,1.077768185314822991e-02,3.145709902952892323e-02
